item_id,site_id,domain_id,picture_id,correct_background?
MLM1439571917,MLM,MLM-SNEAKERS,817363-MLM50310267612_062022,1
MLA1141067447,MLA,MLA-T_SHIRTS,782460-MLA50212552701_062022,0
MLA1143269152,MLA,MLA-SNEAKERS,770452-MLA50369821564_062022,0
MLA1138896367,MLA,MLA-JACKETS_AND_COATS,689322-MLA47690801141_092021,0
MLM1442365117,MLM,MLM-T_SHIRTS,916467-MLM50362471382_062022,0
MLB2620246074,MLB,MLB-BLOUSES,952621-MLB49736504706_042022,0
MLA1131070781,MLA,MLA-JACKETS_AND_COATS,605997-MLA49596627697_042022,0
MLB2706417984,MLB,MLB-BOOTS_AND_BOOTIES,736005-MLB50598195174_072022,?
MLB2223326292,MLB,MLB-SNEAKERS,752510-MLB49530929345_032022,1
MLB2653506973,MLB,MLB-T_SHIRTS,974452-MLB50056611415_052022,1
MLM1400330424,MLM,MLM-T_SHIRTS,628601-MLM49554314815_042022,?
MLM1435933297,MLM,MLM-T_SHIRTS,882673-MLM50247330464_062022,1
MLA1142538280,MLA,MLA-SNEAKERS,769630-MLA45011688056_022021,0
MLA1118390055,MLA,MLA-T_SHIRTS,885200-MLA48747149261_012022,?
MLM1361768114,MLM,MLM-SWEATERS_AND_CARDIGANS,663278-MLM48737768053_012022,?
MLB2625809514,MLB,MLB-BLOUSES,930345-MLB49793471051_042022,1
MLM1374723942,MLM,MLM-SNEAKERS,837908-MLM49038566001_022022,1
MLB2647517930,MLB,MLB-JACKETS_AND_COATS,611704-MLB50000210022_052022,0
MLM1377247235,MLM,MLM-SNEAKERS,725795-MLM49080672358_022022,1
MLA1118535759,MLA,MLA-SWEATERS_AND_CARDIGANS,696115-MLA48757095612_012022,0
MLB2629627641,MLB,MLB-SHIRTS,870059-MLB49830592707_052022,1
MLM1450295192,MLM,MLM-PANTS,766977-CBT50536047854_062022,1
MLM1374509417,MLM,MLM-LEGGINGS,882737-MLM49031104882_022022,1
MLM1449045595,MLM,MLM-JACKETS_AND_COATS,681234-MLM50512200034_062022,0
MLB2695991229,MLB,MLB-BOOTS_AND_BOOTIES,778492-CBT50476348397_062022,?
MLA1139467475,MLA,MLA-SNEAKERS,863076-MLA50129226340_052022,0
MLA1118037692,MLA,MLA-T_SHIRTS,897891-MLA48728882305_012022,?
MLB2701953147,MLB,MLB-JACKETS_AND_COATS,618589-CBT50509828912_062022,1
MLB2698515284,MLB,MLB-THERMAL_SHIRTS,620542-MLB46491840664_062021,1
MLM1429739018,MLM,MLM-JACKETS_AND_COATS,851290-CBT50130039265_052022,1
MLA1121306433,MLA,MLA-SWEATSHIRTS_AND_HOODIES,955078-MLA48973673982_012022,0
MLB2209070890,MLB,MLB-SNEAKERS,656845-MLB49392202906_032022,1
MLA1134340608,MLA,MLA-T_SHIRTS,608914-MLA49795826442_042022,1
MLA1140997312,MLA,MLA-JACKETS_AND_COATS,972816-MLA45868568752_052021,0
MLM1427452169,MLM,MLM-JACKETS_AND_COATS,824918-CBT50066952060_052022,1
MLA1140612278,MLA,MLA-SNEAKERS,920508-MLA50181428147_062022,0
MLA1139304112,MLA,MLA-SWEATSHIRTS_AND_HOODIES,667029-MLA49486572159_032022,?
MLM1383169021,MLM,MLM-LOAFERS_AND_OXFORDS,691791-MLM49195870575_022022,1
MLM1451737656,MLM,MLM-JACKETS_AND_COATS,992497-CBT50588693668_072022,1
MLM1397323212,MLM,MLM-SHIRTS,825307-MLM49474170170_032022,?
MLB2671834252,MLB,MLB-T_SHIRTS,881716-MLB50237938074_062022,0
MLB2667487371,MLB,MLB-BOOTS_AND_BOOTIES,629965-MLB50199272019_062022,?
MLB2652275231,MLB,MLB-SNEAKERS,635912-MLB50044047225_052022,?
MLA1120343430,MLA,MLA-T_SHIRTS,722715-MLA48904981928_012022,0
MLB2655398751,MLB,MLB-PANTS,692787-MLB50077785156_052022,0
MLB2657058430,MLB,MLB-SNEAKERS,824709-MLB50097976236_052022,0
MLM1426471279,MLM,MLM-JACKETS_AND_COATS,961193-CBT50039530686_052022,0
MLA1145758689,MLA,MLA-SWEATSHIRTS_AND_HOODIES,980153-MLA49856251617_052022,0
MLM1456175390,MLM,MLM-BOOTS_AND_BOOTIES,916851-MLM50665900024_072022,0
MLM1447888124,MLM,MLM-SNEAKERS,689540-MLM50484398668_062022,?
MLM1407717142,MLM,MLM-LOAFERS_AND_OXFORDS,825177-MLM49695687474_042022,?
MLA1144373494,MLA,MLA-JACKETS_AND_COATS,799638-MLA49175420190_022022,0
MLB2659621943,MLB,MLB-SNEAKERS,908670-MLB50124476102_052022,1
MLA1143171910,MLA,MLA-SHIRTS,792088-MLA50351706320_062022,?
MLB2619915018,MLB,MLB-T_SHIRTS,737821-MLB47226172806_082021,1
MLA1126081476,MLA,MLA-HEELS_AND_WEDGES,619516-MLA41773606501_052020,0
MLA1121475077,MLA,MLA-PANTS,774069-MLA48983774753_012022,0
MLM1367546351,MLM,MLM-AUTOMOTIVE_SKIRTS,679656-MLM48878418815_012022,0
MLA1144613323,MLA,MLA-JACKETS_AND_COATS,697785-MLA50498551050_062022,1
MLA1143931992,MLA,MLA-JACKETS_AND_COATS,707488-MLA50434880004_062022,?
MLA1129972548,MLA,MLA-LEGGINGS,803291-MLA49522748160_032022,1
MLB2661949689,MLB,MLB-SNEAKERS,987715-MLB50147966073_052022,0
MLM1408432642,MLM,MLM-LOAFERS_AND_OXFORDS,898553-MLM49709080613_042022,?
MLM1391214122,MLM,MLM-JACKETS_AND_COATS,972176-MLM49351146160_032022,0
MLB2154881727,MLB,MLB-T_SHIRTS,986265-MLB48935796480_012022,1
MLA1145309851,MLA,MLA-SNEAKERS,803827-MLA50576683388_072022,0
MLA1145525314,MLA,MLA-JACKETS_AND_COATS,709545-MLA50595886436_072022,0
MLM1454867000,MLM,MLM-T_SHIRTS,624817-MLM50628841495_072022,1
MLM1425860081,MLM,MLM-SNEAKERS,652275-MLM50027070149_052022,1
MLA1140019020,MLA,MLA-BOOTS_AND_BOOTIES,706749-MLA49254388841_032022,0
MLB2619835516,MLB,MLB-BLOUSES,631439-CBT49734143669_042022,1
MLA1143217462,MLA,MLA-SNEAKERS,743901-MLA50360571356_062022,0
MLM1433977328,MLM,MLM-SNEAKERS,848588-MLM50213335972_062022,0
MLB2672368788,MLB,MLB-T_SHIRTS,978856-MLB50242882663_062022,1
MLM1437655124,MLM,MLM-SHORTS,604689-MLM50279946510_062022,0
MLM1407138480,MLM,MLM-LOAFERS_AND_OXFORDS,694950-MLM49685915320_042022,?
MLM1371864291,MLM,MLM-BOOTS_AND_BOOTIES,840002-MLM48974934125_012022,0
MLB2628936231,MLB,MLB-T_SHIRTS,756684-MLB49824603620_052022,?
MLA1138939321,MLA,MLA-PANTS,960640-MLA50076807928_052022,0
MLB2653607305,MLB,MLB-AUTOMOTIVE_SKIRTS,619060-MLB50057899550_052022,0
MLA1144890013,MLA,MLA-BOOTS_AND_BOOTIES,695205-MLA50521914996_062022,0
MLM1395255408,MLM,MLM-T_SHIRTS,697419-MLM49435075450_032022,?
MLA1119966694,MLA,MLA-T_SHIRTS,974723-MLA48872176634_012022,1
MLB2701226760,MLB,MLB-T_SHIRTS,822535-MLB31863285898_082019,1
MLA1139451479,MLA,MLA-PANTS,656676-MLA49511004352_032022,0
MLM1454896585,MLM,MLM-T_SHIRTS,805277-MLM50628858467_072022,1
MLM1422537222,MLM,MLM-JACKETS_AND_COATS,624489-CBT49970236518_052022,1
MLA1123851202,MLA,MLA-UNDERPANTS,983776-MLA49129591810_022022,1
MLM1405073288,MLM,MLM-T_SHIRTS,967244-CBT49652246372_042022,1
MLB2652682042,MLB,MLB-SWEATSHIRTS_AND_HOODIES,701454-MLB49709937149_042022,1
MLA1141814452,MLA,MLA-JACKETS_AND_COATS,726019-MLA50256012391_062022,0
MLM1394172361,MLM,MLM-HEELS_AND_WEDGES,959061-MLM49408939730_032022,?
MLB2654447630,MLB,MLB-SNEAKERS,938083-MLB49308250472_032022,0
MLA1140799701,MLA,MLA-HEELS_AND_WEDGES,674165-MLA49491233097_032022,0
MLB2162821634,MLB,MLB-T_SHIRTS,952436-MLB43373889489_092020,0
MLM1431203924,MLM,MLM-SPORT_T_SHIRTS,775883-MLM50166253610_062022,0
MLB2215472882,MLB,MLB-SWEATSHIRTS_AND_HOODIES,944483-MLB49448090263_032022,1
MLA1135200916,MLA,MLA-T_SHIRTS,979240-MLA49830564576_052022,?
MLM1441497038,MLM,MLM-SWEATSHIRTS_AND_HOODIES,841662-CBT50341224260_062022,1
MLM1373066140,MLM,MLM-LOAFERS_AND_OXFORDS,899799-MLM48999519549_022022,0
MLM1452196651,MLM,MLM-BLOUSES,624233-CBT50580634016_072022,1
MLA1139415056,MLA,MLA-LEGGINGS,761057-MLA50126525526_052022,0
MLA1143051650,MLA,MLA-PANTS,743559-MLA50346659491_062022,0
MLA1126677580,MLA,MLA-T_SHIRTS,803607-MLA49313327381_032022,1
MLM1393134098,MLM,MLM-HEELS_AND_WEDGES,778514-MLM49390311385_032022,?
MLB2647501945,MLB,MLB-JACKETS_AND_COATS,884430-MLB50000341366_052022,0
MLA1135998965,MLA,MLA-PANTS,805060-MLA49882029408_052022,?
MLM1453694845,MLM,MLM-SNEAKERS,649200-MLM50608323173_072022,?
MLA1119995761,MLA,MLA-SHORTS,688339-MLA48881737574_012022,?
MLA1144387827,MLA,MLA-SWEATERS_AND_CARDIGANS,800273-MLA47367883758_092021,0
MLA1141837002,MLA,MLA-BOOTS_AND_BOOTIES,978395-MLA47891027974_102021,0
MLA1134940551,MLA,MLA-JACKETS_AND_COATS,732538-MLA49546663063_042022,0
MLB2174150513,MLB,MLB-JACKETS_AND_COATS,730530-CBT49082347813_022022,1
MLA1145250667,MLA,MLA-SNEAKERS,869137-MLA48919645734_012022,0
MLB2219134574,MLB,MLB-T_SHIRTS,896194-MLB49483311187_032022,1
MLB2182287430,MLB,MLB-T_SHIRTS,824481-MLB49119620529_022022,1
MLB2217061089,MLB,MLB-T_SHIRTS,669338-MLB43593359172_092020,1
MLA1127900036,MLA,MLA-JACKETS_AND_COATS,847437-MLA44541915389_012021,?
MLA1121927951,MLA,MLA-PANTS,662740-MLA49006002449_022022,0
MLA1144354159,MLA,MLA-PANTS,808341-MLA50473238237_062022,1
MLA1143250964,MLA,MLA-JACKETS_AND_COATS,746148-MLA50370622366_062022,0
MLB2638700285,MLB,MLB-T_SHIRTS,996285-MLB49920524163_052022,1
MLA1142064556,MLA,MLA-JACKETS_AND_COATS,842927-MLA50268057146_062022,0
MLB2220531218,MLB,MLB-SNEAKERS,628851-MLB49315374155_032022,?
MLB2215756340,MLB,MLB-SHIRTS,944011-MLB49450599653_032022,0
MLA1141378921,MLA,MLA-SWEATSHIRTS_AND_HOODIES,824196-MLA50227962094_062022,0
MLA1127721864,MLA,MLA-JACKETS_AND_COATS,809393-MLA49365563547_032022,0
MLB2200964372,MLB,MLB-SNEAKERS,994443-MLB49324306128_032022,1
MLM1422049128,MLM,MLM-SHIRTS,646630-CBT49957474332_052022,1
MLM1410922809,MLM,MLM-JACKETS_AND_COATS,610205-CBT49755909897_042022,1
MLB2702675620,MLB,MLB-SHIRTS,642617-MLB50558368054_072022,0
MLA1121173819,MLA,MLA-HEELS_AND_WEDGES,736024-MLA48960407106_012022,0
MLA1124487796,MLA,MLA-T_SHIRTS,772504-MLA49175934521_022022,0
MLB2625522082,MLB,MLB-SHIRTS,706663-CBT49792379409_042022,1
MLM1425853991,MLM,MLM-LOAFERS_AND_OXFORDS,656425-MLM50027070734_052022,1
MLM1430489175,MLM,MLM-SNEAKERS,646013-MLM50150622464_052022,0
MLM1387002726,MLM,MLM-LOAFERS_AND_OXFORDS,766338-MLM49274631298_032022,?
MLB2674521582,MLB,MLB-T_SHIRTS,888317-MLB50262764830_062022,1
MLA1138012749,MLA,MLA-LEGGINGS,869479-MLA50008307581_052022,1
MLA1141406833,MLA,MLA-JACKETS_AND_COATS,902125-MLA48246295985_112021,0
MLA1137359608,MLA,MLA-SNEAKERS,935217-MLA49955691068_052022,0
MLB2657332793,MLB,MLB-SHORTS,709539-MLB50099314619_052022,1
MLM1427380058,MLM,MLM-SNEAKERS,954344-MLM49881929694_052022,?
MLB2678711681,MLB,MLB-SWEATSHIRTS_AND_HOODIES,944419-MLB50305126033_062022,1
MLM1403066700,MLM,MLM-SHORTS,952129-MLM49612985137_042022,0
MLM1453394558,MLM,MLM-PET_JACKETS_AND_COATS,774405-CBT50598091602_072022,1
MLA1142603983,MLA,MLA-JACKETS_AND_COATS,826481-MLA50309868367_062022,0
MLM1396167149,MLM,MLM-LOAFERS_AND_OXFORDS,836243-MLM49448848412_032022,?
MLA1133515334,MLA,MLA-JACKETS_AND_COATS,753012-MLA49741295993_042022,0
MLA1145654776,MLA,MLA-LOAFERS_AND_OXFORDS,675331-MLA49200273503_022022,0
MLM1378926238,MLM,MLM-LOAFERS_AND_OXFORDS,966590-MLM49111058465_022022,1
MLA1145606640,MLA,MLA-JACKETS_AND_COATS,941792-MLA50599549717_072022,0
MLA1125003002,MLA,MLA-T_SHIRTS,826265-MLA49208680978_022022,1
MLB2692348049,MLB,MLB-AUTOMOTIVE_SKIRTS,982108-MLB50450842151_062022,0
MLM1394342401,MLM,MLM-HEELS_AND_WEDGES,772455-MLM49414319788_032022,?
MLM1437512310,MLM,MLM-LOAFERS_AND_OXFORDS,665395-MLM50276676053_062022,0
MLM1441887222,MLM,MLM-SWEATSHIRTS_AND_HOODIES,915142-CBT50351896741_062022,1
MLM1398122445,MLM,MLM-PANTS,898994-MLM50323143823_062022,0
MLB2703873156,MLB,MLB-JACKETS_AND_COATS,719665-CBT50579167614_072022,1
MLM1416366157,MLM,MLM-SHIRTS,607199-MLM49854214188_052022,1
MLM1419260858,MLM,MLM-PANTS,656785-CBT49906258398_052022,1
MLM1395512347,MLM,MLM-SNEAKERS,603850-MLM49931173576_052022,?
MLA1120724550,MLA,MLA-LOAFERS_AND_OXFORDS,746195-MLA48928492264_012022,0
MLM1404236084,MLM,MLM-PANTS,968023-MLM48218582919_112021,1
MLM1431618234,MLM,MLM-SHIRTS,626429-MLM50183020067_062022,1
MLA1144924184,MLA,MLA-LEGGINGS,902758-MLA50517425586_062022,0
MLA1141895845,MLA,MLA-SWEATERS_AND_CARDIGANS,860225-MLA49617230898_042022,0
MLB2609404376,MLB,MLB-SHIRTS,726815-CBT49631250753_042022,1
MLA1138350081,MLA,MLA-JACKETS_AND_COATS,978697-MLA50036134945_052022,0
MLA1137831170,MLA,MLA-T_SHIRTS,890890-MLA47816260343_102021,0
MLA1120039407,MLA,MLA-JACKETS_AND_COATS,778099-MLA48883297420_012022,0
MLA1138848836,MLA,MLA-SNEAKERS,981537-MLA50070913757_052022,0
MLA1140708124,MLA,MLA-HEELS_AND_WEDGES,759494-MLA48383761075_112021,0
MLA1145303571,MLA,MLA-SHIRTS,866618-MLA50576744007_072022,0
MLA1142152453,MLA,MLA-JACKETS_AND_COATS,748247-MLA50278269301_062022,0
MLA1145241570,MLA,MLA-HEELS_AND_WEDGES,851849-MLA49272478725_032022,0
MLA1144617020,MLA,MLA-T_SHIRTS,772487-MLA50500190939_062022,0
MLB2210151114,MLB,MLB-T_SHIRTS,625698-MLB49400377566_032022,1
MLM1400486429,MLM,MLM-SNEAKERS,776015-MLM49562003840_042022,1
MLB2675037286,MLB,MLB-PANTS,824541-MLB50269350560_062022,0
MLM1403314814,MLM,MLM-SNEAKERS,771566-MLM49618197626_042022,0
MLB2205217357,MLB,MLB-SNEAKERS,715356-MLB49360379860_032022,?
MLA1130102157,MLA,MLA-JACKETS_AND_COATS,656268-MLA49531757493_032022,0
MLA1142848806,MLA,MLA-SNEAKERS,852542-MLA49628272013_042022,0
MLB2642473360,MLB,MLB-BOOTS_AND_BOOTIES,891115-MLB49953254277_052022,1
MLA1144277514,MLA,MLA-THERMAL_SHIRTS,734717-MLA49622941886_042022,0
MLA1134909004,MLA,MLA-T_SHIRTS,677867-MLA49810907074_042022,1
MLA1140074122,MLA,MLA-PANTS,787451-MLA50253639622_062022,?
MLA1146150210,MLA,MLA-JACKETS_AND_COATS,716743-MLA50641676660_072022,0
MLB2643941421,MLB,MLB-SHIRTS,855799-CBT49908845148_052022,1
MLB2658319999,MLB,MLB-SWIMWEAR,642023-MLB50108959385_052022,1
MLB2172269855,MLB,MLB-SHORTS,733573-MLB49067430654_022022,1
MLM1451811070,MLM,MLM-LOAFERS_AND_OXFORDS,820325-MLM50573786962_072022,0
MLB2206078281,MLB,MLB-SNEAKERS,605376-MLB50346020975_062022,1
MLM1445535781,MLM,MLM-T_SHIRTS,978602-MLM49754559576_042022,1
MLM1413092572,MLM,MLM-BOOTS_AND_BOOTIES,645262-CBT49791942133_042022,1
MLA1138203413,MLA,MLA-T_SHIRTS,789392-MLA50014638206_052022,0
MLB2659503664,MLB,MLB-SPORT_T_SHIRTS,601266-MLB50068737860_052022,1
MLB2161582823,MLB,MLB-HEELS_AND_WEDGES,775450-MLB48986869758_012022,1
MLM1372287249,MLM,MLM-SNEAKERS,644801-MLM48983766926_012022,?
MLM1448148606,MLM,MLM-JACKETS_AND_COATS,983423-CBT50429347701_062022,1
MLA1134859324,MLA,MLA-BOOTS_AND_BOOTIES,966103-MLA49808817916_042022,0
MLM1451918876,MLM,MLM-SNEAKERS,788399-MLM50576032525_072022,0
MLA1121576877,MLA,MLA-SHIRTS,767222-MLA49022159081_022022,1
MLA1137448492,MLA,MLA-JACKETS_AND_COATS,777627-MLA49965370893_052022,0
MLB2619624254,MLB,MLB-SHIRTS,871987-MLB49731283243_042022,?
MLA1125538337,MLA,MLA-T_SHIRTS,672694-MLA49243496595_032022,?
MLM1427370014,MLM,MLM-JACKETS_AND_COATS,950797-MLM48274569580_112021,?
MLA1141246914,MLA,MLA-T_SHIRTS,917004-MLA50221497359_062022,1
MLA1123519369,MLA,MLA-JACKETS_AND_COATS,846120-MLA31844865230_082019,0
MLA1130008805,MLA,MLA-SPORT_SHORTS,997858-MLA49522796035_032022,0
MLM1399087849,MLM,MLM-BOOTS_AND_BOOTIES,822858-MLM49526019551_032022,?
MLB2130717541,MLB,MLB-SNEAKERS,748185-MLB48737021778_012022,0
MLM1369944725,MLM,MLM-SPORT_PANTS,634189-MLM48940199233_012022,1
MLM1423947803,MLM,MLM-JACKETS_AND_COATS,960779-CBT49994501130_052022,1
MLA1139862408,MLA,MLA-SNEAKERS,643163-MLA50148069881_052022,0
MLM1454355405,MLM,MLM-SWIMWEAR,632834-CBT50620320411_072022,1
MLM1437504977,MLM,MLM-SNEAKERS,683627-MLM50276208191_062022,0
MLB2165286671,MLB,MLB-PANTS,750337-MLB49014144938_022022,1
MLM1420412975,MLM,MLM-SHIRTS,652522-MLM49929423644_052022,0
MLB2207655232,MLB,MLB-BLOUSES,930533-MLB49381086175_032022,1
MLM1446374868,MLM,MLM-SNEAKERS,996282-MLM50455652529_062022,0
MLB2218910478,MLB,MLB-LEGGINGS,868976-MLB49356356350_032022,1
MLB2691734406,MLB,MLB-SWEATSHIRTS_AND_HOODIES,787807-MLB48253980465_112021,1
MLA1119230487,MLA,MLA-SHORTS,712961-MLA48811991247_012022,0
MLB2645705922,MLB,MLB-BLOUSES,801542-CBT49994324465_052022,1
MLM1442586906,MLM,MLM-JACKETS_AND_COATS,989098-CBT50396599487_062022,1
MLM1423601948,MLM,MLM-PANTS,969322-MLM50302248578_062022,0
MLM1373701703,MLM,MLM-T_SHIRTS,800141-MLM49017125239_022022,1
MLB2606328452,MLB,MLB-AUTOMOTIVE_SKIRTS,886483-MLB49592369621_042022,0
MLB2204727232,MLB,MLB-PANTS,671098-MLB49356250097_032022,1
MLM1394172027,MLM,MLM-LOAFERS_AND_OXFORDS,906405-MLM49408997062_032022,?
MLA1135443796,MLA,MLA-SNEAKERS,674104-MLA49851894184_052022,0
MLB2214262778,MLB,MLB-JACKETS_AND_COATS,921598-CBT49442996567_032022,1
MLB2187007447,MLB,MLB-T_SHIRTS,660820-MLB49193160490_022022,1
MLM1424163033,MLM,MLM-SNEAKERS,924013-MLM49243649243_032022,0
MLB2696460235,MLB,MLB-SNEAKERS,627961-MLB50496484340_062022,?
MLA1140823415,MLA,MLA-JACKETS_AND_COATS,946614-MLA45570831856_042021,0
MLM1392214010,MLM,MLM-LOAFERS_AND_OXFORDS,615691-MLM49369264339_032022,?
MLM1369167308,MLM,MLM-SNEAKERS,724606-MLM48920812471_012022,?
MLB2620827600,MLB,MLB-SHIRTS,758082-MLB49742699191_042022,0
MLB2612618805,MLB,MLB-T_SHIRTS,633230-MLB49658761309_042022,1
MLB2635442584,MLB,MLB-SHORTS,631546-MLB49890030141_052022,1
MLB2165457045,MLB,MLB-PANTS,998422-MLB49016084515_022022,1
MLA1123573290,MLA,MLA-SWEATERS_AND_CARDIGANS,638943-MLA49110999796_022022,?
MLA1122007654,MLA,MLA-PANTS,899253-MLA49012437601_022022,0
MLA1118183858,MLA,MLA-T_SHIRTS,687992-MLA48736619434_012022,?
MLB2667102382,MLB,MLB-SNEAKERS,607049-MLB50195561520_062022,0
MLA1138386986,MLA,MLA-JACKETS_AND_COATS,842067-MLA50035042766_052022,0
MLB2168832758,MLB,MLB-BOOTS_AND_BOOTIES,754697-MLB49044052884_022022,1
MLA1131638921,MLA,MLA-T_SHIRTS,621228-MLA49634353823_042022,0
MLB2685375665,MLB,MLB-AUTOMOTIVE_SKIRTS,926454-MLB50376950335_062022,0
MLM1450916740,MLM,MLM-JACKETS_AND_COATS,636801-CBT50547673320_072022,0
MLA1121499105,MLA,MLA-T_SHIRTS,878054-MLA49041236571_022022,0
MLM1409143409,MLM,MLM-LOAFERS_AND_OXFORDS,827027-MLM49722634073_042022,?
MLA1136372565,MLA,MLA-PANTS,714908-MLA49896475727_052022,0
MLM1453430697,MLM,MLM-SHIRTS,839694-MLM50602612943_072022,1
MLA1141470648,MLA,MLA-FOOTBALL_SHOES,657116-MLA50235115794_062022,0
MLA1141327028,MLA,MLA-T_SHIRTS,787934-MLA50225354905_062022,?
MLA1133636942,MLA,MLA-SWEATSHIRTS_AND_HOODIES,691523-MLA49749663338_042022,0
MLM1438183325,MLM,MLM-SWEATSHIRTS_AND_HOODIES,855638-CBT50288859539_062022,0
MLA1134900942,MLA,MLA-T_SHIRTS,625144-MLA50072982861_052022,1
MLA1138270770,MLA,MLA-JACKETS_AND_COATS,958724-MLA50022484361_052022,1
MLM1455953471,MLM,MLM-JACKETS_AND_COATS,749486-CBT50415072647_062022,1
MLB2709667707,MLB,MLB-JACKETS_AND_COATS,615272-CBT50051545041_052022,1
MLA1129503345,MLA,MLA-JACKETS_AND_COATS,802624-MLA49491498921_032022,0
MLM1427029961,MLM,MLM-PANTS,698832-CBT50003359835_052022,1
MLA1135408729,MLA,MLA-SWEATSHIRTS_AND_HOODIES,950523-MLA49844077025_052022,0
MLB2197063424,MLB,MLB-SNEAKERS,983501-MLB49288224076_032022,1
MLB2702210134,MLB,MLB-JACKETS_AND_COATS,699445-MLA50554255969_072022,0
MLB2668273730,MLB,MLB-SHORTS,728337-MLB50206735170_062022,?
MLM1426990757,MLM,MLM-JACKETS_AND_COATS,728907-CBT49631238783_042022,0
MLB2617589999,MLB,MLB-T_SHIRTS,998315-MLB49709780294_042022,1
MLB2643511749,MLB,MLB-SHORTS,945336-MLB49964961192_052022,0
MLB2667392109,MLB,MLB-T_SHIRTS,648955-MLB49797772737_042022,1
MLA1139696586,MLA,MLA-SNEAKERS,934204-MLA50140359350_052022,0
MLB2157125463,MLB,MLB-LOAFERS_AND_OXFORDS,920477-MLB43272918532_082020,0
MLB2636627089,MLB,MLB-PANTS,838150-MLB49789912702_042022,1
MLM1375872542,MLM,MLM-T_SHIRTS,829315-MLM49058697461_022022,?
MLB2654886517,MLB,MLB-PANTS,976894-MLB50071385905_052022,1
MLA1120185712,MLA,MLA-PANTS,724144-MLA48888447540_012022,0
MLB2633901531,MLB,MLB-SWIMWEAR,816403-CBT49875158570_052022,1
MLA1122424082,MLA,MLA-BLOUSES,700547-MLA49035591894_022022,0
MLB2139602095,MLB,MLB-SNEAKERS,943402-MLB48810874552_012022,?
MLM1451495268,MLM,MLM-JACKETS_AND_COATS,677447-MLM50556727508_072022,0
MLB2691913047,MLB,MLB-T_SHIRTS,869626-MLB50447231014_062022,1
MLM1418244515,MLM,MLM-SNEAKERS,665151-MLM49888506525_052022,0
MLB2698339146,MLB,MLB-T_SHIRTS,631927-MLB44905207850_022021,1
MLB2221890011,MLB,MLB-SHORTS,628262-MLB49514853667_032022,0
MLM1453477787,MLM,MLM-JACKETS_AND_COATS,732653-MLM50601112539_072022,0
MLA1141562867,MLA,MLA-SNEAKERS,817207-MLA50241651200_062022,0
MLB2141012747,MLB,MLB-T_SHIRTS,614670-MLB45375864947_032021,1
MLM1448881362,MLM,MLM-JACKETS_AND_COATS,641042-CBT50491458895_062022,1
MLM1417964495,MLM,MLM-JACKETS_AND_COATS,662241-MLM49883480699_052022,?
MLM1425885583,MLM,MLM-LOAFERS_AND_OXFORDS,801332-MLM50026923525_052022,1
MLA1146127427,MLA,MLA-SHIRTS,625866-MLA50635217322_072022,0
MLB2677111534,MLB,MLB-SHORTS,771039-MLB50290724856_062022,1
MLM1428102603,MLM,MLM-SWIMWEAR,687896-CBT50092189864_052022,1
MLA1139369367,MLA,MLA-JACKETS_AND_COATS,744011-MLA50035331417_052022,0
MLB2142068122,MLB,MLB-T_SHIRTS,753319-MLB45133723738_032021,1
MLM1447916260,MLM,MLM-SNEAKERS,610411-MLM50485813127_062022,0
MLM1406984928,MLM,MLM-BOOTS_AND_BOOTIES,755178-MLM49685324591_042022,0
MLB2706434039,MLB,MLB-SNEAKERS,934752-MLB50598041871_072022,?
MLB2608056278,MLB,MLB-SWEATSHIRTS_AND_HOODIES,931863-MLB49601533704_042022,1
MLM1446190065,MLM,MLM-SNEAKERS,943417-MLM46699963121_072021,1
MLA1126457770,MLA,MLA-T_SHIRTS,987862-MLA49296096907_032022,1
MLA1135498027,MLA,MLA-BOOTS_AND_BOOTIES,622660-MLA47824519996_102021,1
MLA1125205889,MLA,MLA-T_SHIRTS,967233-MLA49221975406_022022,?
MLA1123365476,MLA,MLA-SHORTS,763237-MLA49096736685_022022,1
MLB2206893744,MLB,MLB-SNEAKERS,644959-MLB49144482850_022022,?
MLA1129126909,MLA,MLA-SNEAKERS,965908-MLA49463261249_032022,0
MLB2656458896,MLB,MLB-BOOTS_AND_BOOTIES,740455-MLB50090544840_052022,?
MLB2694070642,MLB,MLB-SHORTS,889709-MLB50473106482_062022,0
MLB2616611408,MLB,MLB-BLOUSES,846773-CBT49701006608_042022,1
MLM1440893818,MLM,MLM-JACKETS_AND_COATS,827526-MLM50333953989_062022,?
MLB2613034757,MLB,MLB-BOOTS_AND_BOOTIES,674833-MLB49664357288_042022,1
MLM1444859743,MLM,MLM-LOAFERS_AND_OXFORDS,607855-MLM50425879330_062022,0
MLB2677856510,MLB,MLB-JACKETS_AND_COATS,909216-CBT50068036219_052022,1
MLA1134723097,MLA,MLA-JACKETS_AND_COATS,902603-MLA49805496920_042022,1
MLM1444224512,MLM,MLM-T_SHIRTS,654820-MLM50411387746_062022,1
MLM1423392932,MLM,MLM-SNEAKERS,707473-MLM49984372909_052022,0
MLB2216453316,MLB,MLB-T_SHIRTS,828659-MLB47180740576_082021,1
MLM1394158305,MLM,MLM-PANTS,953411-MLM49408734886_032022,1
MLM1441549815,MLM,MLM-JACKETS_AND_COATS,620105-CBT50351525806_062022,1
MLB2143606574,MLB,MLB-JACKETS_AND_COATS,735199-MLB48840548495_012022,?
MLM1434966821,MLM,MLM-T_SHIRTS,852601-MLM50227703678_062022,1
